280	8.20E-02
281	0.1528
282	0.2623
283	0.319
284	0.2928
285	0.1893
286	0.243
287	0.349
288	0.3215
289	0.397
290	0.5528
291	0.61
292	0.5653
293	0.5385
294	0.5338
295	0.5333
296	0.5565
297	0.5015
298	0.5133
299	0.4783
300	0.4625
301	0.4593
302	0.471
303	0.5945
304	0.6285
305	0.6303
306	0.579
307	0.604
308	0.6405
309	0.5753
310	0.5545
311	0.73
312	0.708
313	0.697
314	0.7085
315	0.6695
316	0.6138
317	0.7323
318	0.7325
319	0.7063
320	0.7773
321	0.7688
322	0.7253
323	0.6728
324	0.7378
325	0.84
326	0.9825
327	1.002
328	0.9588
329	1.009
330	1.09
331	1.004
332	0.99
333	0.9613
334	0.9595
335	0.996
336	0.896
337	0.8355
338	0.9213
339	0.9713
340	1.035
341	0.9878
342	0.9953
343	1.023
344	0.876
345	0.9038
346	0.953
347	0.9573
348	0.93
349	0.9138
350	1.005
351	1.048
352	0.976
353	0.9915
354	1.12
355	1.13
356	1.03
357	0.8733
358	0.7898
359	0.8693
360	1.06
361	0.958
362	0.971
363	1.058
364	1.06
365	1.115
366	1.265
367	1.258
368	1.175
369	1.203
370	1.258
371	1.188
372	1.148
373	1.027
374	0.933
375	0.9963
376	1.108
377	1.193
378	1.378
379	1.235
380	1.158
381	1.213
382	0.9628
383	0.7515
384	0.8348
385	1.044
386	1.011
387	1.033
388	1.009
389	1.089
390	1.24
391	1.318
392	1.215
393	0.7778
394	0.7963
395	1.22
396	1.121
397	0.777
398	1.273
399	1.61
400	1.693
401	1.75
402	1.794
403	1.751
404	1.753
405	1.719
406	1.671
407	1.644
408	1.705
409	1.763
410	1.596
411	1.71
412	1.798
413	1.746
414	1.721
415	1.769
416	1.808
417	1.766
418	1.708
419	1.724
420	1.645
421	1.78
422	1.776
423	1.726
424	1.718
425	1.746
426	1.7
427	1.649
428	1.633
429	1.498
430	1.235
431	1.204
432	1.714
433	1.69
434	1.595
435	1.711
436	1.854
437	1.866
438	1.683
439	1.636
440	1.798
441	1.819
442	1.909
443	1.939
444	1.908
445	1.934
446	1.815
447	1.964
448	2.006
449	2.01
450	2.07
451	2.12
452	2.041
453	1.926
454	2.001
455	2.01
456	2.055
457	2.071
458	2.034
459	2.011
460	2.009
461	2.055
462	2.078
463	2.073
464	2.023
465	1.99
466	2.004
467	1.951
468	2.001
469	2.009
470	1.954
471	1.979
472	2.048
473	2.003
474	2.016
475	2.063
476	2.021
477	2.035
478	2.076
479	2.05
480	2.065
481	2.061
482	2.056
483	2.029
484	1.994
485	1.934
486	1.671
487	1.785
488	1.906
489	1.861
490	1.994
491	1.949
492	1.886
493	1.959
494	1.951
495	2.023
496	1.966
497	1.969
498	1.928
499	1.92
500	1.913
501	1.868
502	1.871
503	1.924
504	1.86
505	1.945
506	2.009
507	1.944
508	1.899
509	1.951
510	1.921
511	1.943
512	1.969
513	1.879
514	1.834
515	1.874
516	1.845
517	1.611
518	1.725
519	1.728
520	1.841
521	1.875
522	1.899
523	1.833
524	1.921
525	1.924
526	1.849
527	1.699
528	1.861
529	1.949
530	1.914
531	1.981
532	1.939
533	1.791
534	1.859
535	1.905
536	1.943
537	1.85
538	1.893
539	1.859
540	1.799
541	1.759
542	1.865
543	1.864
544	1.905
545	1.875
546	1.864
547	1.871
548	1.843
549	1.871
550	1.863
551	1.865
552	1.888
553	1.853
554	1.876
555	1.885
556	1.858
557	1.821
558	1.834
559	1.775
560	1.799
561	1.866
562	1.82
563	1.858
564	1.845
565	1.836
566	1.778
567	1.854
568	1.858
569	1.834
570	1.821
571	1.783
572	1.858
573	1.878
574	1.866
575	1.834
576	1.826
577	1.848
578	1.81
579	1.819
580	1.829
581	1.833
582	1.849
583	1.858
584	1.85
585	1.835
