300	2.6363	0.59766
305	2.6247	0.594
310	2.6186	0.59033
315	2.6186	0.58668
320	2.6242	0.58304
325	2.6348	0.57942
330	2.649	0.5758
335	2.6641	0.57219
340	2.6764	0.56861
345	2.6831	0.56502
350	2.6835	0.56146
355	2.6795	0.5579
360	2.6748	0.55435
365	2.6729	0.55081
370	2.6768	0.54729
375	2.6881	0.54377
380	2.7076	0.54027
385	2.7354	0.53679
390	2.7713	0.53331
395	2.8136	0.52983
400	2.8613	0.52638
405	2.9132	0.52293
410	2.9672	0.5195
415	3.0186	0.51609
420	3.0659	0.51267
425	3.108	0.50928
430	3.1435	0.5059
435	3.1713	0.5025
440	3.1915	0.49913
445	3.2045	0.4958
450	3.2114	0.49244
455	3.2132	0.4891
460	3.211	0.48579
465	3.206	0.48247
470	3.1991	0.47919
475	3.1908	0.4759
480	3.1818	0.47262
485	3.1724	0.46936
490	3.1629	0.46611
495	3.1535	0.46285
500	3.1443	0.45964
505	3.1355	0.4564
510	3.127	0.45322
515	3.119	0.45002
520	3.1113	0.44682
525	3.104	0.44365
530	3.0972	0.44048
535	3.0906	0.43735
540	3.0845	0.4342
545	3.0786	0.43105
550	3.073	0.42797
555	3.0677	0.42483
560	3.0627	0.42175
565	3.0579	0.41866
570	3.0534	0.41561
575	3.0491	0.41252
580	3.045	0.4095
585	3.0411	0.40645
590	3.0373	0.40341
595	3.0338	0.40042
600	3.0304	0.3974
605	3.0271	0.3944
610	3.024	0.39142
615	3.021	0.38846
620	3.0182	0.38548
625	3.0155	0.38253
630	3.013	0.37961
635	3.0105	0.37669
640	3.0081	0.3738
645	3.0058	0.37086
650	3.0036	0.36797
655	3.0015	0.36511
660	2.9994	0.36222
665	2.9975	0.35937
670	2.9956	0.35653
675	2.9938	0.3537
680	2.9921	0.35088
685	2.9904	0.34807
690	2.9889	0.34528
695	2.9874	0.34246
700	2.9861	0.3397
705	2.9848	0.33691
710	2.9835	0.33419
715	2.9824	0.33141
720	2.9814	0.3287
725	2.9804	0.32597
730	2.9796	0.32326
735	2.9788	0.32059
740	2.9781	0.3179
745	2.9775	0.3152
750	2.9769	0.31253
755	2.9764	0.3099
760	2.976	0.30726
765	2.9757	0.30461
770	2.9754	0.302
775	2.9752	0.29939
780	2.9751	0.29677
785	2.975	0.2942
790	2.9749	0.29162
795	2.975	0.28905
800	2.975	0.28652
805	2.9751	0.28399
810	2.9753	0.28146
815	2.9755	0.27894
820	2.9758	0.27642
825	2.9761	0.27391
830	2.9766	0.27145
835	2.977	0.26896
840	2.9774	0.26651
845	2.9777	0.26408
850	2.978	0.26161
855	2.9781	0.25919
860	2.9782	0.25679
865	2.9782	0.25436
870	2.9781	0.25198
875	2.9778	0.24962
880	2.9775	0.24723
885	2.977	0.2449
890	2.9764	0.24253
895	2.9757	0.24019
900	2.9749	0.23786
905	2.974	0.23555
910	2.973	0.23326
915	2.9719	0.23095
920	2.9708	0.2287
925	2.9696	0.22642
930	2.9685	0.22417
935	2.9673	0.22189
940	2.9661	0.21968
945	2.965	0.21744
950	2.9639	0.21523
955	2.963	0.21305
960	2.9622	0.21084
965	2.9616	0.20866
970	2.9614	0.2065
975	2.9614	0.20427
980	2.9615	0.20194
985	2.9617	0.19948
990	2.9619	0.19691
995	2.9622	0.19416
1000	2.9625	0.1912
1005	2.9627	0.18818
1010	2.9629	0.18493
1015	2.963	0.18146
1020	2.9631	0.17781
1025	2.963	0.17399
1030	2.9627	0.16988
1035	2.9623	0.16556
1040	2.9616	0.16101
1045	2.9608	0.15612
1050	2.9597	0.15083
1055	2.9583	0.14522
1060	2.9567	0.13925
1065	2.9547	0.13274
1070	2.9525	0.12559
1075	2.95	0.11786
1080	2.9472	0.1094
1085	2.9441	0.09986
1090	2.9408	0.08909
1095	2.9371	0.07631
1100	2.9332	0.06239
1105	2.9291	0.05111
1110	2.9248	0.04203
1115	2.9203	0.03457
1120	2.9157	0.02843
1125	2.911	0.02347
1130	2.9055	0.01938
1135	2.8998	0.01607
1140	2.8945	0.01332
1145	2.8898	0.01104
1150	2.8854	0.00919
1155	2.8813	0.00768
1160	2.8773	0.00639
1165	2.8735	0.00534
1170	2.8699	0.00448
1175	2.8665	0.00376
1180	2.8632	0.00315
1185	2.8601	0.00265
1190	2.8571	0.00223
1195	2.8542	0.00188
1200	2.8515	0.00159
1205	2.8488	0.00135
1210	2.8463	0.00114
1215	2.8439	0.00097
1220	2.8416	0.00082
1225	2.8393	0.0007
1230	2.8371	0.0006
1235	2.835	0.00051
1240	2.8329	0.00043
1245	2.8309	0.00037
1250	2.8289	0.00032
1255	2.827	0.00027
1260	2.8252	0.00023
1265	2.8234	0.0002
1270	2.8216	0.00017
1275	2.8199	0.00015
1280	2.8182	0.00013
1285	2.8166	0.00011
1290	2.815	0.0001
1295	2.8134	0.00008
1300	2.8119	0.00007
