301.41754	2.4727297	1.8938408
303.01373	2.5078907	1.8918883
304.61	2.543093	1.8881146
306.20624	2.5781531	1.8825357
307.80255	2.6128967	1.8751897
309.39886	2.6471565	1.8661356
310.99524	2.680781	1.8554502
312.5916	2.71363	1.8432264
314.18805	2.745581	1.8295703
315.7845	2.7765274	1.8145986
317.38095	2.8063786	1.7984368
318.97748	2.8350642	1.7812153
320.57397	2.862528	1.7630692
322.17053	2.888734	1.7441335
323.76712	2.9136612	1.7245436
325.3637	2.937304	1.7044317
326.96036	2.959673	1.6839259
328.557	2.9807913	1.6631484
330.1537	3.0006964	1.6422148
331.7504	3.0194361	1.6212319
333.3471	3.0370688	1.600298
334.94388	3.053663	1.5795012
336.54065	3.0692945	1.5589191
338.13745	3.0840456	1.538618
339.73428	3.0980053	1.5186529
341.33112	3.1112664	1.4990662
342.92798	3.1239254	1.4798884
344.52487	3.136081	1.4611356
346.12177	3.1478326	1.4428117
347.71872	3.1592793	1.4249054
349.31567	3.1705177	1.4073921
350.91266	3.18164	1.3902318
352.5096	3.1927326	1.3733703
354.10663	3.2038732	1.356738
355.70367	3.2151282	1.3402531
357.30072	3.2265506	1.32382
358.89777	3.2381766	1.3073328
360.49484	3.2500234	1.2906773
362.09198	3.2620878	1.2737337
363.68906	3.2743433	1.2563814
365.2862	3.2867405	1.2385008
366.88336	3.299206	1.219981
368.48053	3.311644	1.2007213
370.0777	3.3239381	1.1806378
371.6749	3.3359535	1.1596669
373.27213	3.347542	1.137768
374.86932	3.3585453	1.1149279
376.46658	3.3688009	1.0911608
378.06384	3.3781466	1.0665101
379.6611	3.3864274	1.0410482
381.25836	3.3934984	1.0148742
382.85568	3.3992326	0.9881109
384.45297	3.4035218	0.96090436
386.0503	3.4062831	0.93341565
387.64764	3.4074593	0.9058192
389.24496	3.4070208	0.8782972
390.84235	3.4049673	0.8510337
392.4397	3.4013262	0.8242108
394.03705	3.3961518	0.79800326
395.63446	3.389523	0.77257365
397.23184	3.381541	0.74807036
398.82922	3.3723252	0.72462296
400.42664	3.3620102	0.7023401
402.02405	3.3507419	0.68130916
403.6215	3.338672	0.66159374
405.21893	3.3259566	0.64323515
406.81635	3.3127506	0.62625206
408.4138	3.2992043	0.610642
410.01123	3.2854617	0.5963832
411.6087	3.2716558	0.58343655
413.2062	3.257909	0.5717482
414.80365	3.2443311	0.56125313
416.40112	3.2310162	0.55187577
417.9986	3.2180448	0.5435343
419.5961	3.2054825	0.5361424
421.19354	3.193382	0.52961254
422.79108	3.1817815	0.52385646
424.38858	3.1707075	0.5187886
425.98602	3.1601763	0.51432645
427.58356	3.150193	0.5103919
429.18106	3.140756	0.5069125
430.77856	3.131856	0.50382155
432.37607	3.123479	0.5010585
433.97357	3.1156056	0.4985692
435.57104	3.1082146	0.4963056
437.16855	3.1012816	0.49422553
438.76605	3.094781	0.49229252
440.3636	3.0886872	0.4904752
441.9611	3.082974	0.48874697
443.5586	3.077616	0.48708537
445.1561	3.0725882	0.4854718
446.75357	3.0678678	0.48389092
448.35107	3.0634313	0.48233008
449.94858	3.0592582	0.48077932
451.54605	3.0553288	0.4792306
453.14355	3.0516245	0.47767764
454.74103	3.048129	0.47611567
456.33853	3.0448263	0.47454098
457.93597	3.0417023	0.472951
459.53345	3.0387437	0.47134382
461.13092	3.035939	0.46971825
462.72836	3.0332766	0.46807352
464.32584	3.030747	0.4664093
465.92328	3.0283406	0.46472552
467.5207	3.0260494	0.4630225
469.1181	3.0238657	0.46130046
470.71558	3.0217822	0.45955992
472.313	3.0197926	0.4578015
473.9104	3.017891	0.4560258
475.50775	3.0160718	0.45423356
477.10516	3.0143301	0.45242533
478.70255	3.0126612	0.45060194
480.2999	3.0110607	0.44876406
481.89728	3.0095246	0.44691232
483.49463	3.008049	0.44504744
485.09195	3.0066307	0.4431701
486.6893	3.0052662	0.44128087
488.28662	3.0039525	0.43938047
489.88388	3.002687	0.43746945
491.4812	3.0014665	0.43554837
493.07846	3.000289	0.4336178
494.67572	2.9991517	0.43167832
496.273	2.9980524	0.4297304
497.8702	2.9969893	0.4277746
499.46744	2.9959598	0.4258114
501.06464	2.9949625	0.42384124
502.66187	2.9939952	0.42186463
504.25903	2.9930565	0.41988203
505.8562	2.9921446	0.4178939
507.4533	2.991258	0.41590068
509.05048	2.9903948	0.41390273
510.6476	2.989554	0.41190055
512.2447	2.9887342	0.40989462
513.84174	2.9879339	0.40788528
515.43884	2.9871519	0.40587297
517.0359	2.986387	0.40385807
518.63293	2.985638	0.4018411
520.22986	2.9849038	0.3998225
521.82684	2.9841835	0.39780262
523.4238	2.983476	0.39578187
525.0208	2.9827802	0.39376077
526.61774	2.9820952	0.39173973
528.2146	2.9814203	0.38971928
529.8115	2.9807546	0.38769972
531.4083	2.980097	0.38568172
533.0052	2.9794471	0.38366562
534.602	2.9788039	0.38165194
536.19885	2.9781668	0.37964115
537.79553	2.9775352	0.3776339
539.39233	2.9769087	0.3756305
540.9891	2.9762862	0.3736316
542.58575	2.9756675	0.37163776
544.18243	2.975052	0.36964944
545.77905	2.9744394	0.36766726
547.3757	2.973829	0.36569172
548.9723	2.9732208	0.36372337
550.5689	2.9726143	0.36176288
552.1654	2.9720092	0.35981077
553.7619	2.9714053	0.35786763
555.35846	2.9708023	0.35593396
556.9549	2.9702003	0.35401046
